country,cause,DALYs,pct_of_total_DALYs,DALYs_per_100K
The Gambia,Maternal and neonatal disorders,133975.3604,0.160070062,6282.521027
The Gambia,Substance use disorders,6568.687692,0.007873767,308.0261805
The Gambia,Diabetes and kidney diseases,22371.4536,0.026809424,1049.066987
Seychelles,Self-harm and interpersonal violence,744.0401878,0.025313881,737.351333
Solomon Islands,Self-harm and interpersonal violence,7616.371835,0.033784347,1194.525019
Norway,Self-harm and interpersonal violence,27404.84392,0.020832189,520.6900603
Turkmenistan,Musculoskeletal disorders,66434.96703,0.04252616,1334.870943
Turkmenistan,Other non-communicable diseases,95386.31817,0.061145545,1916.587456
Colombia,Self-harm and interpersonal violence,1033853.922,0.094424076,2042.940981
Papua New Guinea,Chronic respiratory diseases,486382.8514,0.100297653,5270.985385
Papua New Guinea,Other non-communicable diseases,253078.6947,0.052102172,2742.642132
Iraq,Chronic respiratory diseases,248931.5868,0.02119248,574.8407732
Iraq,Skin and subcutaneous diseases,212341.1186,0.018014571,490.344895
Eq. Guinea,Neoplasms,16427.76965,0.032433367,1221.367437
Dem. Rep. Congo,HIV/AIDS and sexually transmitted infections,1677809.781,0.037858708,2074.323561
Dem. Rep. Congo,Respiratory infections and tuberculosis,6151663.597,0.138989115,7605.475236
Dem. Rep. Congo,Enteric infections,2816878.349,0.063616915,3482.586164
Dem. Rep. Congo,Other infectious diseases,2068274.371,0.046713145,2557.065949
Dem. Rep. Congo,Maternal and neonatal disorders,5585581.097,0.125521534,6905.611473
Dem. Rep. Congo,Substance use disorders,252435.4543,0.005705405,312.0930731
Dem. Rep. Congo,Diabetes and kidney diseases,960185.7003,0.021699773,1187.104667
Iraq,Neglected tropical diseases and malaria,32386.64418,0.002747491,74.78827343
Iceland,Unintentional injuries,3945.780736,0.052181239,1169.222272
Serbia,Neurological disorders,185681.5002,0.056535779,2092.398483
Serbia,Mental disorders,132398.7348,0.040212372,1491.968298
Serbia,Transport injuries,56013.30439,0.017062291,631.1999472
Netherlands,Neoplasms,999804.4553,0.218629833,5871.153489
Philippines,Enteric infections,568718.6891,0.017475069,549.6426842
Philippines,Other infectious diseases,524937.8951,0.01613812,507.3303889
Philippines,Maternal and neonatal disorders,2573650.668,0.079196768,2487.325084
Philippines,Substance use disorders,318847.4696,0.009787004,308.1526639
Philippines,Diabetes and kidney diseases,2357496,0.072420692,2278.420692
Pakistan,Maternal and neonatal disorders,18349324.68,0.217640608,8562.949119
American Samoa,Nutritional deficiencies,265.1497865,0.016919046,476.6243131
Somalia,Digestive diseases,210122.9249,0.021356119,1244.775562
Somalia,Neurological disorders,182875.9219,0.018662389,1083.363362
Costa Rica,Neurological disorders,69804.33804,0.069892532,1499.964146
Costa Rica,Mental disorders,69865.71838,0.069785241,1501.283094
Belgium,Nutritional deficiencies,11712.15709,0.003653616,103.4696704
Norway,Neurological disorders,123665.4988,0.093549355,2349.635569
Norway,Mental disorders,109408.8748,0.082421459,2078.76074
Bahrain,Substance use disorders,13799.61606,0.050596135,938.511439
Bahrain,Diabetes and kidney diseases,28939.78234,0.106252199,1968.193655
Cuba,Chronic respiratory diseases,135656.8995,0.042818149,1192.413177
Belgium,Neoplasms,576739.0559,0.181330926,5095.133167
Suriname,Neurological disorders,9140.025727,0.049023045,1596.613781
Suriname,Mental disorders,10585.87129,0.056677844,1849.179476
Tunisia,HIV/AIDS and sexually transmitted infections,12719.53471,0.004676446,111.1635292
Tunisia,Respiratory infections and tuberculosis,47682.64531,0.017435626,416.726811
Tunisia,Enteric infections,22061.11033,0.008040425,192.8050781
Tunisia,Other infectious diseases,16854.47897,0.006164486,147.3012503
Tunisia,Maternal and neonatal disorders,117591.1051,0.043152435,1027.698146
Qatar,Musculoskeletal disorders,55033.70372,0.122266136,2003.184478
Qatar,Other non-communicable diseases,23573.7015,0.052635608,858.0645993
Greenland,Skin and subcutaneous diseases,462.4567148,0.024788288,823.5313375
Greenland,Sense organ diseases,296.8301971,0.015902351,528.5877821
Tunisia,Substance use disorders,95170.64556,0.034769353,831.7525036
Turkey,Neoplasms,2379392.157,0.126351898,2957.351836
Brazil,Unintentional injuries,2275107.065,0.037611105,1074.112642
Tonga,Neurological disorders,1230.266101,0.041992711,1196.31415
Tonga,Mental disorders,1271.951859,0.043346617,1236.849496
Tonga,Transport injuries,771.8754489,0.026394607,750.5738152
Guinea,HIV/AIDS and sexually transmitted infections,245167.3328,0.03574643,2074.176012
Guinea,Respiratory infections and tuberculosis,955821.1395,0.139128873,8086.48223
Guinea,Enteric infections,479874.2811,0.069821131,4059.854597
Greenland,Substance use disorders,763.2843574,0.041054169,1359.237671
Greenland,Diabetes and kidney diseases,489.5168468,0.026288175,871.719343
Papua New Guinea,Neurological disorders,88135.35024,0.018173284,955.1326524
Papua New Guinea,Sense organ diseases,63284.9105,0.013031322,685.8256563
Austria,Maternal and neonatal disorders,49291.01706,0.020622625,560.5631063
Austria,Substance use disorders,54444.36586,0.022716551,619.1696717
Austria,Diabetes and kidney diseases,120598.0312,0.050271417,1371.503593
Uzbekistan,Other non-communicable diseases,433030.679,0.045822159,1343.276631
Ghana,Neoplasms,539919.1808,0.045015362,1787.498647
Turkmenistan,HIV/AIDS and sexually transmitted infections,6607.389041,0.004250204,132.7615867
Turkmenistan,Respiratory infections and tuberculosis,114158.8807,0.073332774,2293.782619
Turkmenistan,Enteric infections,9014.137886,0.005782002,181.1201431
Turkmenistan,Other infectious diseases,16092.40379,0.010335737,323.3430102
Turkmenistan,Maternal and neonatal disorders,113804.5477,0.073075077,2286.663044
Uzbekistan,Nutritional deficiencies,262720.9357,0.027711605,814.9697247
Papua New Guinea,Transport injuries,184838.1942,0.038078548,2003.112193
Senegal,Transport injuries,111387.1415,0.020891408,758.3529728
Kyrgyzstan,Sense organ diseases,42751.4425,0.025074257,671.2873337
Kyrgyzstan,Transport injuries,54375.42121,0.03212346,853.808185
Uzbekistan,Musculoskeletal disorders,420637.5308,0.044457283,1304.832642
Iceland,Self-harm and interpersonal violence,1734.411299,0.023106785,513.944503
Ireland,Neglected tropical diseases and malaria,17.93115013,1.62E-05,0.368911776
Mozambique,Digestive diseases,341424.7743,0.020173487,1136.744857
Guinea-Bissau,Nutritional deficiencies,40732.72074,0.039750184,2195.194405
Costa Rica,Transport injuries,40031.00137,0.040257199,860.1910491
Costa Rica,Unintentional injuries,35940.45184,0.036060378,772.292821
Iraq,Sense organ diseases,244691.1742,0.020753265,565.0486768
Cuba,Digestive diseases,125672.9619,0.03964291,1104.655173
Tonga,Unintentional injuries,1349.079745,0.046120479,1311.848865
Belgium,Mental disorders,225460.0464,0.070321739,1991.800188
Norway,Transport injuries,20730.02145,0.015683583,393.8689143
Norway,Unintentional injuries,77564.96791,0.058519742,1473.728803
Brazil,Self-harm and interpersonal violence,4298929.907,0.07128743,2029.59018
Paraguay,Neglected tropical diseases and malaria,8336.086089,0.005147599,120.2694518
Serbia,Unintentional injuries,179830.9678,0.054606685,2026.470293
Suriname,Transport injuries,5408.937137,0.029080797,944.8533113
Suriname,Unintentional injuries,7935.881178,0.042625572,1386.26932
Turkey,Nutritional deficiencies,162222.5796,0.008533675,201.6268072
Portugal,Nutritional deficiencies,15945.95366,0.005036145,149.2827587
Egypt,Musculoskeletal disorders,1759669.48,0.064675979,1823.793909
Egypt,Other non-communicable diseases,1716355.875,0.063276173,1778.901905
Qatar,HIV/AIDS and sexually transmitted infections,1018.993217,0.002278551,37.09056917
Qatar,Respiratory infections and tuberculosis,6320.216335,0.014124227,230.0510124
Qatar,Enteric infections,2524.202395,0.005616987,91.8790253
Qatar,Other infectious diseases,2291.619848,0.005121003,83.4131995
Qatar,Maternal and neonatal disorders,16057.66353,0.036061337,584.4865993
Congo,Nutritional deficiencies,71712.42833,0.032246107,1459.624911
Fiji,Nutritional deficiencies,6200.671381,0.018927551,683.6924083
Fiji,Neurological disorders,10179.46663,0.031168552,1122.398468
Ireland,Chronic respiratory diseases,62127.81005,0.056095621,1278.204722
Sierra Leone,Cardiovascular diseases,261826.4458,0.054520593,3343.995426
Sierra Leone,Chronic respiratory diseases,68298.45022,0.014221077,872.2942574
Mozambique,Neurological disorders,338885.4742,0.020000546,1128.290473
Mozambique,Sense organ diseases,154730.0863,0.009122286,515.1607121
Mozambique,Transport injuries,320407.3811,0.018938008,1066.769227
Slovakia,Neglected tropical diseases and malaria,2016.077084,0.001158549,37.20241564
Thailand,Nutritional deficiencies,136950.9931,0.006976565,193.9099931
Thailand,Neoplasms,2576516.735,0.132245666,3648.110399
Qatar,Neglected tropical diseases and malaria,170.9923117,0.000379793,6.2239886
Qatar,Cardiovascular diseases,32290.83491,0.072386428,1175.361549
Iraq,Substance use disorders,291603.7755,0.024816913,673.3807546
Iraq,Diabetes and kidney diseases,495902.7025,0.042212147,1145.154364
Uzbekistan,Neoplasms,609395.6964,0.064721528,1890.367213
Slovakia,Unintentional injuries,141052.8338,0.081061118,2602.830116
Belgium,Self-harm and interpersonal violence,89310.57704,0.028077282,789.0037593
Senegal,Self-harm and interpersonal violence,59549.88071,0.011182253,405.4312595
Sierra Leone,Neglected tropical diseases and malaria,918944.8854,0.190371484,11736.58178
Vanuatu,Neglected tropical diseases and malaria,445.3371875,0.004003204,154.8634148
Vanuatu,Cardiovascular diseases,22763.16795,0.204057442,7915.759157
Malawi,Substance use disorders,53177.41589,0.006427854,309.3289861
Malawi,Diabetes and kidney diseases,182962.7135,0.022126963,1064.280197
Mauritius,Neoplasms,35506.72017,0.088418716,2791.163073
Trinidad and Tobago,Neurological disorders,22519.26265,0.050418713,1617.98998
Trinidad and Tobago,Mental disorders,24644.99849,0.055116111,1770.722302
Italy,Chronic respiratory diseases,579468.828,0.035219492,956.2589537
Italy,Other non-communicable diseases,591178.5288,0.035734055,975.5826959
Guam,Cardiovascular diseases,12649.13471,0.241616486,7536.570437
Guam,Musculoskeletal disorders,3082.258024,0.05854548,1836.461958
Panama,Unintentional injuries,31026.41251,0.035252019,791.2714108
United States of America,Unintentional injuries,3864271.01,0.038361904,1189.595684
Angola,Neglected tropical diseases and malaria,800666.5027,0.061040429,2839.011503
Portugal,Neglected tropical diseases and malaria,7892.060351,0.002492117,73.88385581
Turkey,Neurological disorders,1307090.871,0.069042683,1624.586168
Turkey,Mental disorders,1412161.05,0.074400659,1755.178128
Burkina Faso,Musculoskeletal disorders,203493.1125,0.015789371,963.419367
Burkina Faso,Other non-communicable diseases,1082372.975,0.083715135,5124.394992
Vanuatu,Chronic respiratory diseases,6456.084054,0.058010725,2245.065651
Thailand,Mental disorders,1109486.561,0.056607503,1570.930787
Australia,Neglected tropical diseases and malaria,561.3682137,9.54E-05,2.34459467
Ghana,Musculoskeletal disorders,295522.1288,0.024549918,978.3786617
Guam,Other non-communicable diseases,2405.840021,0.045834738,1433.440562
Qatar,Chronic respiratory diseases,13291.34564,0.0297004,483.7947563
Jordan,Cardiovascular diseases,219440.6531,0.106791726,2060.772996
Jordan,Musculoskeletal disorders,181664.483,0.08765688,1706.015981
Cyprus,Digestive diseases,8217.7692,0.028300058,650.8442868
Trinidad and Tobago,Neglected tropical diseases and malaria,1026.422937,0.002292047,73.7476201
Vanuatu,Skin and subcutaneous diseases,2058.030999,0.018511761,715.6683008
Portugal,Chronic respiratory diseases,149726.0924,0.047585551,1401.705072
El Salvador,Neglected tropical diseases and malaria,8982.27987,0.005204345,147.5662597
Turkey,Unintentional injuries,660440.2636,0.034905993,820.8626813
Saudi Arabia,Neoplasms,394538.192,0.057059619,1145.446456
Belgium,Musculoskeletal disorders,356810.9246,0.111170369,3152.20403
Mongolia,Cardiovascular diseases,205360.9133,0.189048344,6316.026962
Trinidad and Tobago,Unintentional injuries,13640.04611,0.030526498,980.0257797
Portugal,Neurological disorders,261394.6391,0.082965012,2447.12318
Portugal,Mental disorders,224494.9441,0.070993675,2101.675778
Jordan,Other non-communicable diseases,202614.1721,0.098177215,1902.755067
Fiji,Mental disorders,12118.73752,0.037068729,1336.224472
Fiji,Transport injuries,6122.618817,0.018767658,675.0862523
Ireland,Digestive diseases,32909.11982,0.029698676,677.0654289
Italy,Skin and subcutaneous diseases,400286.8943,0.024161422,660.5668988
Italy,Enteric infections,22207.12808,0.001344672,36.64694981
Italy,Other infectious diseases,37985.66804,0.002307133,62.68522727
Italy,Maternal and neonatal disorders,180827.4838,0.010996195,298.4075969
Cuba,Sense organ diseases,131737.6288,0.041333721,1157.963105
Somalia,Mental disorders,220135.5447,0.022553903,1304.090672
Somalia,Transport injuries,310615.756,0.031503071,1840.09861
Slovenia,Neglected tropical diseases and malaria,650.753605,0.001042842,31.45475171
Paraguay,Digestive diseases,56365.22502,0.034892772,813.2131366
Paraguay,Neurological disorders,100690.8478,0.062239964,1452.724089
Eq. Guinea,Musculoskeletal disorders,12592.00466,0.025186577,936.1870046
Guinea-Bissau,Neoplasms,33035.13879,0.032354773,1780.351288
Guinea-Bissau,Mental disorders,22984.73398,0.022468498,1238.708304
Panama,Self-harm and interpersonal violence,47246.32667,0.053827326,1204.930398
Venezuela,Neglected tropical diseases and malaria,83772.60423,0.010198829,271.7089643
Cyprus,Neurological disorders,23553.218,0.080933247,1865.40617
Cyprus,Sense organ diseases,8605.235331,0.0294463,681.5314613
Angola,Chronic respiratory diseases,227763.4024,0.017394674,807.6058098
Angola,Digestive diseases,364592.5276,0.027839973,1292.775926
Uzbekistan,HIV/AIDS and sexually transmitted infections,39940.17832,0.004240964,123.8958595
Uzbekistan,Respiratory infections and tuberculosis,820855.9059,0.087166972,2546.324335
Uzbekistan,Enteric infections,35501.3461,0.003759289,110.1264434
Uzbekistan,Other infectious diseases,115666.7679,0.012272283,358.8024449
Uzbekistan,Maternal and neonatal disorders,584823.7323,0.062115025,1814.144103
Sierra Leone,Other non-communicable diseases,320950.2481,0.066504993,4099.1129
Sierra Leone,Skin and subcutaneous diseases,46354.46832,0.009630064,592.0300738
Congo,Neurological disorders,67739.23192,0.030499162,1378.755017
Congo,Mental disorders,71942.55281,0.032386405,1464.308833
Slovakia,Chronic respiratory diseases,49621.10724,0.028636263,915.6520209
Burkina Faso,HIV/AIDS and sexually transmitted infections,202990.81,0.015764841,961.0412624
Burkina Faso,Respiratory infections and tuberculosis,1591278.71,0.123113721,7533.762243
Burkina Faso,Enteric infections,1290696.505,0.099889843,6110.683526
Australia,Chronic respiratory diseases,315475.7336,0.053833779,1317.607063
Samoa,Cardiovascular diseases,9570.527184,0.191576392,4811.283438
Thailand,Self-harm and interpersonal violence,650020.6433,0.033349234,920.3693639
Egypt,HIV/AIDS and sexually transmitted infections,23000.65675,0.000847363,23.83882778
Egypt,Respiratory infections and tuberculosis,1518020.112,0.056061882,1573.338553
Egypt,Enteric infections,792468.1035,0.029232909,821.3465748
Egypt,Other infectious diseases,325104.868,0.012003165,336.9520724
Egypt,Maternal and neonatal disorders,1271111.562,0.046966215,1317.432365
Uzbekistan,Self-harm and interpersonal violence,216487.1025,0.022983691,671.5507231
Vanuatu,Sense organ diseases,1723.003922,0.015502773,599.1645848
Vanuatu,Substance use disorders,882.083831,0.007936434,306.7395179
Vanuatu,Diabetes and kidney diseases,7142.822262,0.064116103,2483.874865
Qatar,Skin and subcutaneous diseases,13138.43551,0.029209049,478.228945
Sierra Leone,Digestive diseases,101052.5815,0.021025926,1290.623524
Trinidad and Tobago,Chronic respiratory diseases,11929.34888,0.026710424,857.1136295
El Salvador,Cardiovascular diseases,188360.0973,0.109524567,3094.492206
