"country","DALYs.HIV/AIDS_and_sexually_transmitted_infections","pct_of_total_DALYs.HIV/AIDS_and_sexually_transmitted_infections","DALYs_per_100K.HIV/AIDS_and_sexually_transmitted_infections","DALYs.Neglected_tropical_diseases_and_malaria","pct_of_total_DALYs.Neglected_tropical_diseases_and_malaria","DALYs_per_100K.Neglected_tropical_diseases_and_malaria","DALYs.Mental_disorders","pct_of_total_DALYs.Mental_disorders","DALYs_per_100K.Mental_disorders","DALYs.Unintentional_injuries","pct_of_total_DALYs.Unintentional_injuries","DALYs_per_100K.Unintentional_injuries","DALYs.Self-harm_and_interpersonal_violence","pct_of_total_DALYs.Self-harm_and_interpersonal_violence","DALYs_per_100K.Self-harm_and_interpersonal_violence","DALYs.Substance_use_disorders","pct_of_total_DALYs.Substance_use_disorders","DALYs_per_100K.Substance_use_disorders","DALYs.Diabetes_and_kidney_diseases","pct_of_total_DALYs.Diabetes_and_kidney_diseases","DALYs_per_100K.Diabetes_and_kidney_diseases","DALYs.Neoplasms","pct_of_total_DALYs.Neoplasms","DALYs_per_100K.Neoplasms","DALYs.Cardiovascular_diseases","pct_of_total_DALYs.Cardiovascular_diseases","DALYs_per_100K.Cardiovascular_diseases","DALYs.Chronic_respiratory_diseases","pct_of_total_DALYs.Chronic_respiratory_diseases","DALYs_per_100K.Chronic_respiratory_diseases","DALYs.Nutritional_deficiencies","pct_of_total_DALYs.Nutritional_deficiencies","DALYs_per_100K.Nutritional_deficiencies","DALYs.Transport_injuries","pct_of_total_DALYs.Transport_injuries","DALYs_per_100K.Transport_injuries","DALYs.Digestive_diseases","pct_of_total_DALYs.Digestive_diseases","DALYs_per_100K.Digestive_diseases","DALYs.Neurological_disorders","pct_of_total_DALYs.Neurological_disorders","DALYs_per_100K.Neurological_disorders","DALYs.Sense_organ_diseases","pct_of_total_DALYs.Sense_organ_diseases","DALYs_per_100K.Sense_organ_diseases","DALYs.Skin_and_subcutaneous_diseases","pct_of_total_DALYs.Skin_and_subcutaneous_diseases","DALYs_per_100K.Skin_and_subcutaneous_diseases","DALYs.Respiratory_infections_and_tuberculosis","pct_of_total_DALYs.Respiratory_infections_and_tuberculosis","DALYs_per_100K.Respiratory_infections_and_tuberculosis","DALYs.Enteric_infections","pct_of_total_DALYs.Enteric_infections","DALYs_per_100K.Enteric_infections","DALYs.Other_infectious_diseases","pct_of_total_DALYs.Other_infectious_diseases","DALYs_per_100K.Other_infectious_diseases","DALYs.Maternal_and_neonatal_disorders","pct_of_total_DALYs.Maternal_and_neonatal_disorders","DALYs_per_100K.Maternal_and_neonatal_disorders","DALYs.Musculoskeletal_disorders","pct_of_total_DALYs.Musculoskeletal_disorders","DALYs_per_100K.Musculoskeletal_disorders","DALYs.Other_non-communicable_diseases","pct_of_total_DALYs.Other_non-communicable_diseases","DALYs_per_100K.Other_non-communicable_diseases"
"Colombia",160341.807383167,0.0146514161550565,316.842488467673,62878.5083340938,0.00571737635941259,124.250707765198,646577.295649933,0.0587090041059527,1277.66527447743,378681.156926597,0.0345140101218094,748.290680107651,1033853.92155958,0.0944240764527682,2042.94098067769,223539.741100875,0.0203143728884552,441.724394889513,534778.806725881,0.0486814611332963,1056.74652586327,1147751.16582765,0.104851543472116,2268.00696248534,1299534.71812198,0.118644712320835,2567.9379611579,423543.127945153,0.0386283812826183,836.939914933328,111629.509520754,0.0101540062467744,220.584837854924,388945.966795161,0.0355184967260199,768.574397470467,355328.809873832,0.032374941723302,702.145411618331,747052.055565798,0.0679329779514586,1476.20783477089,489152.595883698,0.0443222497102524,966.587119414513,280212.126779503,0.0254103429152561,553.71153036508,331047.998400531,0.0301857987994249,654.165456453983,140982.746118406,0.0128057626469188,278.588128948901,73618.7439345646,0.00671531226147125,145.473887358342,699286.23210978,0.0638272348770626,1381.82045936015,806090.102520372,0.0731454678135606,1592.86962134199,642979.849556829,0.0584710540361778,1270.55656221536
"Slovakia",1302.41951132678,0.000748619791434239,24.0333826463011,2016.07708397158,0.00115854928008705,37.2024156442255,79632.1498437015,0.0457387968409786,1469.44199737275,141052.833807686,0.0810611178333259,2602.83011638228,34516.0567391711,0.0199497077494205,636.920432963175,31863.1082275072,0.0183400177990174,587.96590934981,67314.5635942978,0.0387301404372664,1242.14713497533,299234.528875065,0.173035609533011,5521.73694489108,427833.819022803,0.247261289123573,7894.76339396109,49621.1072391517,0.0286362629045451,915.65202090439,5417.97450691058,0.00310690615107637,99.9771988672365,37558.5454240877,0.02164437808795,693.063092164551,93413.7015495681,0.0539029033003407,1723.75122932633,103241.312090084,0.0594475112309663,1905.09888464396,54628.1385451047,0.0313234532902615,1008.04613681823,27174.2901868691,0.0155898908488583,501.443742605902,35501.7258021021,0.0205097451028353,655.108859615283,5361.67715725619,0.00307651010422963,98.9383509887688,3425.56011046821,0.00197578799599467,63.2114278055619,28818.6851572656,0.0166502899941407,531.787555180493,145419.882217527,0.0834432000650668,2683.41470879346,60324.8273857442,0.034669312535621,1113.16641606262
"Greenland",96.2828864406021,0.00518573315755571,171.458153193748,0.759254854248295,4.08943078717514e-05,1.35206203226064,1386.22783692581,0.0743020964967774,2468.55982004331,1152.30443236575,0.0619894677787699,2051.99487878134,1740.83036133986,0.0939042134777928,3100.02711606566,763.284357393009,0.0410541688242008,1359.23767055964,489.516846830613,0.0262881746567516,871.719343048383,3362.52780030114,0.181402154675747,5987.90530711745,2523.0737857747,0.136039181082154,4493.02661846729,980.788985143595,0.0528226836411675,1746.56446521504,86.9552382862431,0.00466320432688302,154.84771093022,321.636157621826,0.0173197381930439,572.761615535823,655.119655114241,0.0352969726315634,1166.62067724889,975.844151127425,0.0524316618388694,1737.75882862058,296.830197072722,0.0159023510667272,528.587782145711,462.456714780629,0.0247882875831992,823.531337495271,424.123117860353,0.022849960872328,755.267827995287,84.386535344216,0.00453121160304184,150.273429052879,116.42099372147,0.00627153314431759,207.319590369557,536.681672844141,0.0289176513017287,955.7092841785,1399.99454521495,0.075007978070899,2493.0752294382,725.29220781566,0.0389906812686105,1291.58220193789
"Democratic Republic of the Congo",1677809.78076415,0.0378587077251342,2074.32356090348,7156365.23027091,0.161573292713257,8847.61620642149,1097050.93235881,0.024770038992176,1356.31501412905,1442875.2304391,0.0325830359677764,1783.86734912269,703737.22766881,0.0159309656864022,870.050186126259,252435.45433496,0.00570540478984245,312.093073087162,960185.700287485,0.021699772821909,1187.10466691987,1104023.84095406,0.0249840222658627,1364.93581772252,2184711.24397457,0.0494516098054585,2701.02013893566,777673.011465078,0.0175885327067056,961.459081270863,1735281.99240957,0.0391672887394368,2145.37807738091,1424534.90558099,0.0321867868873451,1761.19268814266,1109319.97089936,0.0250836002824976,1371.48357257119,977859.940966293,0.0220921957301859,1208.95582923962,479869.604781023,0.0108256701926198,593.276328920531,505168.756518635,0.0113979919322907,624.55438387161,6151663.59701514,0.138989115122391,7605.47523583335,2816878.3491081,0.0636169152549761,3482.58616366665,2068274.37115417,0.0467131454117107,2557.06594852721,5585581.09739248,0.125521534349861,6905.61147306066,779033.688200999,0.0175872274939745,963.141324302496,3309597.10320664,0.0746731451281865,4091.74825834709
"Ghana",880826.85308411,0.0733918585731229,2916.13423711496,1220133.83752057,0.101557741691388,4039.47046459588,395971.198325529,0.0329117776580802,1310.9332036205,405723.337094264,0.033765107522792,1343.21939658683,147216.707702886,0.0122724773017252,487.387140962582,126983.59036778,0.0105708479007216,420.401801019917,399034.748635397,0.0332203816694842,1321.07563276472,539919.180808116,0.0450153617966037,1787.49864734115,948195.416564548,0.0790647872689728,3139.16986980792,237949.512706211,0.0198328723813399,787.774258105122,534786.088033859,0.0443812380751135,1770.50462913101,316010.241311738,0.0263308508689653,1046.20820850488,356711.69268151,0.0297223853231868,1180.95761518348,389258.958908205,0.0323741991031738,1288.71113908644,183650.236056319,0.0152461772281372,608.006828064923,150056.538020958,0.0124613334319938,496.788905212991,1042695.86711038,0.0868287159985607,3452.03044881343,641784.938257956,0.0533731997133198,2124.74338715469,410062.980863946,0.034109938721448,1357.58656049577,1668220.12939314,0.138878737873581,5522.93997093111,295522.128828058,0.0245499175064403,978.378661689494,723444.984421071,0.0601400923918487,2395.09351963176
"Norway",1938.7535476391,0.00146481400355476,36.8361777505043,1261.13798950965,0.000951768739650401,23.9615309568675,109408.874791984,0.0824214592610492,2078.76073997539,77564.9679052021,0.0585197416773145,1473.72880294533,27404.8439154763,0.0208321889685883,520.690060335212,35728.3393830753,0.0270663988461681,678.835874651508,55404.3450529936,0.0417849194688654,1052.67856505414,225620.561132416,0.171489058400003,4286.77440934297,176499.166677097,0.134031427925371,3353.47145306356,68127.9327803653,0.051626099459661,1294.42581535335,4717.05702132973,0.00355129359899939,89.6237436205126,20730.0214491516,0.0156835833633779,393.868914283923,37218.2406051019,0.0281658314655592,707.143890547649,123665.498765343,0.0935493554283878,2349.63556851886,35081.0730997542,0.0263842960088837,666.537861893075,47044.7565791264,0.0354166252894893,893.84698621864,23616.8499183851,0.0179015200925349,448.718447251842,6318.77818596845,0.00477459305131083,120.056330371534,3419.70172482656,0.00259046289154917,64.9740864396172,21721.9502610495,0.0164869387404551,412.715490258168,156604.929271908,0.117838008826337,2975.48237541072,62969.881116406,0.04746961449289,1196.42320528914
"Cuba",22816.5100097435,0.00720950135667952,200.555278008359,5011.56334929811,0.00157164519252955,44.051236597787,213412.263192168,0.0671021753437183,1875.87653662286,125193.147673014,0.0394638472353889,1100.43764473974,93643.7879117911,0.0295967551386935,823.121323567232,63411.7001607489,0.0199806282346923,557.383716847618,179608.084863128,0.0565544262426427,1578.74054256725,563615.752170592,0.17816339512725,4954.13688676282,647555.718888325,0.204636058379982,5691.96240669985,135656.899469321,0.0428181492332103,1192.41317691459,35970.4856410718,0.0112791899639273,316.177660157499,52983.9525813011,0.0167349940873665,465.724658827611,125672.96190283,0.0396429099328393,1104.65517302133,207544.774338987,0.0654164871682484,1824.30178405736,131737.628841962,0.041333720947094,1157.96310501821,67258.8044145003,0.0211148599626622,591.199452155462,94560.0036672356,0.0298708412458132,831.174785971007,18372.9183124176,0.00578202367208247,161.496466304367,12675.9367293617,0.00399993188006214,111.420458855797,53624.961855767,0.0169460258580248,471.359078517193,201009.378027447,0.0631550044508246,1766.85617894089,119625.164354149,0.0376274293462677,1051.49552160242
"Belize",4588.15625261911,0.0449425788001586,1161.68078269151,462.725459137892,0.00450382410370846,117.158013796009,6150.84926307756,0.0599051155462712,1557.34089964146,5679.62009823841,0.0555434782468822,1438.02982240321,7527.7566731623,0.0737533223792294,1905.96173768025,1880.84850490438,0.0183580673322927,476.214288049632,8379.41097344736,0.0819021809131105,2121.59311108279,7867.38253137809,0.077087995222258,1991.95201592528,10225.0132812906,0.100132536916124,2588.88337223916,3428.62170799406,0.0334882014258037,868.096841083385,2382.52386870424,0.0231756459528631,603.234074907018,4398.34478779129,0.0430831050372057,1113.62219033229,3899.37936333492,0.0381274388557117,987.288536266438,5149.66878732303,0.0502325320494596,1303.85081459345,2258.6530178168,0.0219536524249026,571.871065652605,2543.95312081355,0.0247396674781413,644.106540798431,4673.88389153321,0.0457149899205771,1183.38626637358,1217.54524384375,0.0118793330083053,308.271740096761,697.820211801244,0.0068169160546501,176.681936095893,7650.65164684926,0.0748025258143758,1937.07766341621,5149.96592858592,0.0501365849781965,1303.92604814606,6120.20008267426,0.0597203075397727,1549.5807969075
"Guinea",245167.332751728,0.0357464295892791,2074.17601247175,925624.311938185,0.134691713545725,7831.00963262131,144860.343822702,0.0211104598885545,1225.55418351649,221640.394598578,0.0322724105805899,1875.13232171387,82416.5211985973,0.012021632749537,697.264066067936,32104.679092741,0.00468358830541322,271.613491548244,132719.566343715,0.0193550117712045,1122.84021613335,251872.845823809,0.0367668781447947,2130.90630442917,406348.774351219,0.0593145151739879,3437.81070257883,123044.442610717,0.0179557755737434,1040.98628665816,327629.226650136,0.0476575521289322,2771.82394275403,120529.076362894,0.0175694398151892,1019.70566874199,132552.410805133,0.0193272595781537,1121.42603911153,156507.505966872,0.0228065110563121,1324.09204360436,75210.2641900382,0.0109485184148607,636.297357089639,70908.8594800961,0.0103228867196756,599.906413936011,955821.139500813,0.139128873028156,8086.48223037795,479874.281104019,0.0698211311864577,4059.85459684399,440102.180993565,0.0640377674503069,3723.37283522909,1023029.62718071,0.1487349176826,8655.08258759318,119648.731862201,0.0174318531537479,1012.25773746357,400863.266970094,0.0582948744627786,3391.40195921787
"Costa Rica",9940.67634565528,0.00998953515546406,213.606468060889,5336.74118236987,0.00532788761476,114.676546673744,69865.7183759597,0.0697852410685491,1501.28309401685,35940.4518361459,0.0360603781023911,772.292820959514,45907.2116368978,0.0461892950614316,986.459773490903,22664.0863074257,0.0226951739930892,487.008656113452,59330.1836269249,0.0594603952916027,1274.89423589276,133609.779906627,0.134429246480516,2871.02327767881,132397.80235246,0.133095894114445,2844.98015589184,39985.7166292818,0.0401195972283151,859.217965163658,12405.9857509556,0.0123462224108985,266.581337821502,40031.0013673051,0.0402571989134146,860.191049148075,46375.0598081715,0.046564650729069,996.512952166035,69804.3380448124,0.0698925315053618,1499.96414596052,43002.1161211576,0.0428600644588565,924.034726047526,24001.7171191293,0.0239370744160565,515.751830453126,17890.9379859039,0.0179535745925493,384.442661704364,12312.7554089932,0.0122990827448288,264.577992840714,5659.56613041391,0.00568304149408976,121.613448606354,45210.1452645203,0.0454572955714177,971.481126100111,70525.2141695383,0.0703993914123542,1515.45442021931,55176.348643231,0.0551972276405393,1185.63612216668
"China",2003255.16185691,0.00540146372878774,141.825343257333,1800348.6262124,0.0048228059277701,127.460079353426,22229804.8235635,0.0596147006102066,1573.81334124355,16096357.9086485,0.0433417071885682,1139.5809825199,6551330.04560992,0.0176741202251965,463.817415874989,8366458.02603579,0.022482277303672,592.323835716814,15097942.8894483,0.0405744557118114,1068.89575204726,63245940.5139963,0.170713510467215,4477.65087235106,85040846.1242758,0.229424063294971,6020.67446130505,23134239.7082276,0.0623945058939421,1637.84501849254,1886635.30688616,0.00505426555985553,133.56895571531,14572500.8485627,0.0392653446687602,1031.69579907605,11517183.5527705,0.0309885247963052,815.387146795257,16990894.7245223,0.0456888384400337,1202.9119018073,14224237.6663552,0.0380748575694545,1007.03965626362,7174202.13933348,0.0192079263449207,507.915167464393,7364798.07750645,0.0198393233287507,521.408872544767,1242534.0985552,0.00333914866343838,87.9682370932632,1612371.73634123,0.00434378397561683,114.151796196071,11352808.6946091,0.0305752730220303,803.749827133993,25500185.2784492,0.068307555957049,1805.34791528468,14480430.7848602,0.0388715473216444,1025.17747398349
"Tonga",106.301423505398,0.00363725290946284,103.36779736955,224.012988075852,0.00764928916156261,217.830847377093,1271.95185923238,0.0433466172972624,1236.84949564461,1349.07974532731,0.0461204786408062,1311.84886478286,490.149309231574,0.0167859497166491,476.622540006734,305.752627803913,0.0104330494805265,297.314698466267,4056.35394660377,0.138586310136355,3944.40976409335,3344.14129945078,0.114451158350558,3251.85222189634,3942.67698199834,0.134888392290593,3833.86997021821,1711.07759484198,0.0584694273210184,1663.856571951,524.852546409416,0.0178619705723931,510.368063541369,771.875448949554,0.026394606652373,750.573815199157,1236.40765583832,0.0422829420577232,1202.28621424214,1230.26610134048,0.0419927113488609,1196.31414971157,667.368665260487,0.0227028296863403,648.951130536179,685.908601715307,0.0233460107233238,666.979415873381,1281.44428304079,0.0438203221220426,1246.07995473365,405.408571961824,0.0138210887953542,394.220413391741,996.86605641318,0.0340887717197577,969.355302364954,1661.65671982076,0.0568373664528296,1615.79957678988,1674.55156140909,0.0570450754040897,1628.33855631114,1331.268643648,0.0454383791601172,1294.5293003913
"Iraq",24134.5351242589,0.00205690339783319,55.7322395636836,32386.6441767558,0.0027474913316701,74.788273427668,692000.25617241,0.0587534966572222,1597.98909970989,593398.599202497,0.0505824754336696,1370.29500329037,2636858.53582563,0.225273348637185,6089.11797378945,291603.775498346,0.0248169127272604,673.380754593982,495902.702517306,0.0422121467740017,1145.15436384736,464543.339136609,0.0396883345556863,1072.73832005372,1142642.06763594,0.0975715939072334,2638.62556793228,248931.586802919,0.0211924801858786,574.840773159253,228466.79386798,0.0193683618265222,527.582819500775,270809.855586525,0.0231099742157971,625.362770405474,226902.646023148,0.0192874861467193,523.970839325793,515612.174559903,0.0438177315056926,1190.66810637011,244691.174162767,0.0207532646048214,565.048676817102,212341.118625394,0.0180145705902036,490.344895044437,313408.971516343,0.0267120937756312,723.734009875313,138079.615866683,0.0117473882559156,318.857860353326,197868.087240009,0.0168690403258594,456.92330858213,1267147.3818908,0.10806173004343,2926.13721732919,611579.068633985,0.0518643245882748,1412.27792413467,886624.065534538,0.0754988505134922,2047.42061816761
"Equatorial Guinea",111828.41710011,0.22315359316609,8314.18933304935,71009.7631570607,0.140630957037463,5279.41493488434,19466.1255091386,0.0389612301143834,1447.26230828247,13390.8764614424,0.0265669097566182,995.581312183274,6514.52465181501,0.0129091828927807,484.34014157171,4773.6168063567,0.00952986617401626,354.907589328983,15788.3816861539,0.0313755384510122,1173.83039128257,16427.7696463016,0.0324333673540479,1221.36743683676,17891.1467689013,0.0354147288196583,1330.16620890607,8409.17030007419,0.0167443692321692,625.202750979506,11472.0202135135,0.022830115845066,852.918699567526,15421.2157209107,0.0305692007412769,1146.53243401156,11614.7045333462,0.0229991228698531,863.526955328533,16786.4074029252,0.0335169131968002,1248.03134112755,6820.79021998387,0.0136379828284399,507.110292361472,8583.53719343155,0.0171375299059966,638.166534268067,28713.7037135036,0.0567971573676417,2134.79878655026,16260.4117799218,0.0322355478853531,1208.92475881681,13686.3565923442,0.0271229678955288,1017.54959015928,49083.9888361167,0.0969255386524202,3649.28331266127,12592.0046603691,0.0251865772592016,936.187004553832,26911.7191360452,0.0533216025541832,2000.82531772425
"Somalia",360236.492249309,0.036648278045153,2134.05358852446,173151.708084963,0.01758662484315,1025.75677908312,220135.544730884,0.0225539033035072,1304.09067182902,282419.084591462,0.0286918061518347,1673.06054191504,540209.219621215,0.0552995273076877,3200.21832460218,45583.9977017469,0.00466351472238444,270.041197845608,197597.982078407,0.0200952468683347,1170.57736185089,335612.193682737,0.0340170745265742,1988.17838195454,517264.507814556,0.0525042780114479,3064.29304878428,145300.52188506,0.0147940042657966,860.765377230834,491597.134379263,0.0500239836850583,2912.23863018397,310615.755996718,0.0315030706189033,1840.09861021598,210122.924919364,0.0213561187812262,1244.77556161936,182875.921926282,0.0186623889835956,1083.36336223097,87381.1898246192,0.00894113603491446,517.649226902062,107424.200793864,0.0109799547937668,636.384725398285,1444710.74810067,0.146427804952437,8558.51703727555,822491.749473473,0.0833450408194356,4872.4699114627,1573793.7235849,0.159619978440688,9323.20910200641,1271425.39028422,0.128838746900383,7531.96851250525,131826.355608259,0.0134991445455907,780.943944605174,393040.539093545,0.0399483733981305,2328.38591018613
"Belgium",5527.71437486594,0.00172955936188277,48.8339406880379,27.5230225186384,8.65161860191771e-06,0.243148896285604,225460.046368006,0.0703217390950295,1991.80018814278,179379.637737095,0.0560368566992276,1584.70825296712,89310.5770410889,0.0280772819263973,789.003759287897,56710.0934210135,0.0177584249374277,500.99863175402,142020.556019353,0.0443422703315298,1254.66385178403,576739.0559331,0.181330926223262,5095.13316715013,456348.082735013,0.143313831406616,4031.55331373682,165332.292868186,0.0518902702787268,1460.60864151255,11712.1570894516,0.00365361573577615,103.469670436641,59503.4695712504,0.0186510655108568,525.676383893367,119113.61716374,0.0373515491616991,1052.29520218341,294793.162528977,0.0922616154178309,2604.31542549235,99816.1892434522,0.0310871869351236,881.814351223408,82567.2539160279,0.0257429886741044,729.430666469133,74880.2029030308,0.0235078928739382,661.520320930753,12405.7973447194,0.00388416809857954,109.597553461604,9105.93719357407,0.00285702873769235,80.4453281526108,35473.6995140996,0.0111386717424879,313.388214473153,356810.924584408,0.111170369306919,3152.20402979333,140543.971837606,0.0438840359262912,1241.61914298355
